state,lga,ward,uid,facility_code,facility_name,reg_number,start_date,ownership,facility_level,longitude,latitude,operation_status,registration_status,license_status,created,last_updated
Abia,Isuikwuato,Eluma,53719389,01/08/1/2/2/0003,Living Hope Medical Center,,2013-04-30,Private,Secondary,7.4674,5.753,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-15 14:53:50
Abia,Isuikwuato,Absu/Umuayi,67718208,01/08/1/2/1/0002,"Marist Cottage  Hospital, Uturu",,1992-05-08,Private,Secondary,7.4212,5.8294,Operational,,,2018-01-01 01:01:01,2019-05-28 11:49:51
Abia,Isuikwuato,Unknown,73818253,01/08/1/2/2/0004,Mbaka Foundation Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Isuikwuato,Absu/Umuayi,19975342,01/08/1/1/2/0001,Mbaugwu Memorial Hospital,,2004-05-02,Private,Secondary,7.414811254,5.828011036,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-15 15:06:11
Abia,Isuikwuato,Unknown,79168068,01/08/1/2/2/0001,Ogechukwu Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Isuikwuato,Absu/Umuayi,77657543,01/08/1/2/2/0002,Swiss Foundation Hospital,,2012-05-09,Private,Secondary,7.4131,5.8376,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 15:02:52
Abia,Obi Ngwa,Abayi 1,86612639,01/09/1/2/2/0066,ArchBishop Charse Herry Memorial Spe. Hospital,,2017-10-06,Private,Secondary,7.40957,5.12021,Operational,Registered,Licensed,2019-08-27 21:04:33,2019-10-13 09:50:23
Abia,Obi Ngwa,Ahiaba 5,39174059,01/09/1/2/2/0065,Juliet Paul Mother And Child  Maternity,,2018-08-08,Private,Secondary,7.37345,5.15247,Operational,Registered,Licensed,2019-08-22 16:17:18,2019-10-13 09:51:27
Abia,Obi Ngwa,Abayi 1,54573083,01/09/1/2/2/0068,LILY PRAISE MATERNITY,,2017-05-07,Private,Secondary,7.40827,5.12799,Operational,Registered,Licensed,2019-08-27 21:33:55,2019-10-13 09:52:04
Abia,Obi Ngwa,Mgboko Amiri,71469912,01/09/1/2/2/0069,Oluebube Chukwu Maternity Home,,2009-12-28,Private,Secondary,7.41433,5.18369,Operational,Registered,Licensed,2019-08-27 21:52:39,2019-10-13 09:53:22
Abia,Obi Ngwa,Mgboko Amiri,41089779,01/09/1/2/2/0074,Oluebubechukwu Maternity Home,,2009-04-12,Private,Secondary,7.41433,5.18369,Operational,Registered,Licensed,2020-05-18 13:29:40,2020-05-27 17:48:13
Abia,Obi Ngwa,Abayi 2,68830156,01/09/1/1/2/0015,Regent Cross Clinic,,2003-06-02,Private,Secondary,7.39144,5.11276,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-02 08:43:38
Abia,Obi Ngwa,Unknown,60105096,01/09/1/2/2/0006,Saint Grace Hospital,,,Private,Secondary,7.392883301,5.125305176,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Obi Ngwa,Abayi 1,61243638,01/09/1/2/2/0067,SHALOM Maternity,,2016-01-01,Private,Secondary,7.141119,5.12728,Operational,Registered,Licensed,2019-08-27 21:24:25,2019-10-13 09:49:06
Abia,Obi Ngwa,Abayi 1,12896384,01/09/1/2/2/0073,Shalom Maternity,,2016-01-01,Private,Secondary,7.41119,5.12728,Operational,Registered,Licensed,2020-05-18 13:14:40,2020-06-22 09:53:16
Abia,Ohafia,Ameke 2,47590693,01/10/1/1/2/0002,Chioma Clinic & Maternity,,1983-09-06,Private,Secondary,7.73965,5.70616,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-22 13:56:10
Abia,Ohafia,Isiama,63588440,01/10/1/2/2/0065,Goshen Clinic & Maternity,,2012-06-04,Private,Secondary,007.82930,05.65332,Operational,Registered,Licensed,2019-05-29 19:39:39,2019-05-30 12:32:07
Abia,Ohafia,Ohafor,79031449,01/10/1/2/2/0005,King Of Kings specialist Hospital,,2000-07-10,Private,Secondary,007.84945,05.61769,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-06 10:18:13
Abia,Ohafia,Ameke 2,59327741,01/10/1/1/2/0001,Madonna Catholic Hospital,,2013-04-05,Private,Secondary,007.73449,05.71152,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-27 17:14:46
Abia,Ohafia,Unknown,20780330,01/10/1/2/2/0007,Mbem Hospital Ohafia,,,Private,Secondary,7.826374769,5.616867423,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Ohafia,Ebemoha,29753103,01/10/1/2/2/0008,Mben Hospital,CRBN 033990,1986-05-10,Private,Secondary,007.83447,05.63171,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-06-22 08:38:26
Abia,Ohafia,Isiama,29391674,01/10/1/2/2/0003,Ohafia General Hospital,,1968-01-10,Public,Secondary,7.819197178,5.656564236,Operational,Not Applicable,Not Applicable,2018-01-01 01:01:01,2020-05-27 17:40:18
Abia,Ohafia,Unknown,18913620,01/10/1/2/2/0011,Oji Memorial Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Ohafia,Unknown,69550723,01/10/1/2/2/0012,Ozioma Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Ohafia,Ndi Etiti,36550706,01/10/1/2/2/0013,Peter Uga Orji Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Ohafia,Ndi Etiti,87531017,01/10/1/2/2/0014,Rcm Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Ohafia,Isiama,47672647,01/10/1/1/2/0011,Uzondu Polyclinic,,1987-02-10,Private,Secondary,007.83124,05.64627,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-06-10 12:51:43
Abia,Osisioma Ngwa,Unknown,78237127,01/11/1/2/2/0001,Amazing Grace Hospital Umuode,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Amaitolu (Osisioma),24088186,01/11/1/2/2/0003,Calif Hospital,,2000-03-06,Private,Secondary,7.19771,5.05943,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-18 13:32:43
Abia,Osisioma Ngwa,Isiala Okpu,20851396,01/11/1/2/2/0004,Calvary Cottage Hospital,,2014-02-06,Private,Secondary,7.35711,5.16723,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 12:06:40
Abia,Osisioma Ngwa,Unknown,58417385,01/11/1/2/2/0005,Care Foundation Hospital,,,Private,Secondary,7.33606,5.15167,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Unknown,57467276,01/11/1/2/2/0006,Christ The King Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Unknown,73200151,01/11/1/2/1/0001,Government Cottage Hospital,,,Public,Secondary,7.35711,5.16723,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Amasator,26411580,01/11/1/2/2/0010,Ihunanya Specialist Hospital,,1998-12-08,Private,Secondary,7.31638,5.17056,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-15 14:51:23
Abia,Osisioma Ngwa,Unknown,78542914,01/11/1/2/2/0012,Landmark Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Amasator,62684922,01/11/1/2/2/0013,Living Word Hospital (Osisiamo Ngwa),,,Private,Secondary,7.35002,5.13755,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Unknown,38881410,01/11/1/2/2/0015,Metropolitan Clinic,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Unknown,30165327,01/11/1/2/2/0017,Nnadozie Hospitals,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Unknown,82372865,01/11/1/2/2/0019,Oleka Hospital,,,Private,Secondary,5.16796,7.31545,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Amasator,61631154,01/11/1/2/2/0020,Oribis Hospital,,1996-09-05,Private,Secondary,7.33656,5.14011,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 14:00:08
Abia,Osisioma Ngwa,Amasator,14392136,01/11/1/2/2/0021,Romalex Hospital,,1997-07-09,Private,Secondary,7.35711,5.16723,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 14:01:04
Abia,Osisioma Ngwa,Unknown,74814471,01/11/1/2/2/0022,Rosevine Hospital,,,Private,Secondary,7.357482911,5.131286621,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Osisioma Ngwa,Unknown,84703845,01/11/1/2/2/0024,St. Paul'S Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Ugwunagbo,Owerri-Aba,47129508,01/12/1/1/2/0001,Confidence Maternity,,2006-05-06,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-30 12:23:22
Abia,Ugwunagbo,Owerri-Aba,55391447,01/12/1/2/2/0004,Divine Hosp & Maternity,,2011-05-03,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-30 12:10:27
Abia,Ugwunagbo,Owerri-Aba,31715634,01/12/1/1/2/0005,Gold Maternity,,2013-04-03,Private,Secondary,7.3542,5.0127,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-30 12:31:53
Abia,Ugwunagbo,Owerri-Aba,55256894,01/12/1/2/2/0009,Ikonne Memorial Hospital,,2012-05-11,Private,Secondary,7.3542,5.0127,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-27 08:19:54
Abia,Ugwunagbo,Umuada,52982404,01/12/1/2/2/0016,Nkem Maternity Akamu,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Ugwunagbo,Ihie-Obeaku,60625499,01/12/1/1/2/0012,Nwodaku Memory Hospiatl And Maternity,,2013-05-08,Private,Secondary,7.35584,5.04672,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 13:47:23
Abia,Ugwunagbo,Ihieukwu,65175530,01/12/1/2/2/0017,Onyinyea Maternity Home,,2011-05-07,Private,Secondary,7.31392,5.04949,Operational,Unknown,Unknown,2018-01-01 01:01:01,2019-05-30 13:54:59
Abia,Ugwunagbo,Obeaja,35539666,01/12/1/2/2/0020,St. Mark'S Hospital,,2014-05-03,Private,Secondary,7.3542,5.0127,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 15:02:22
Abia,Ugwunagbo,Nkpukpuevula,83378934,01/12/1/1/2/0014,St.John Jesus Hospital,,2015-03-06,Private,Secondary,7.3542,5.0127,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 15:05:23
Abia,Ugwunagbo,Asa-Umunka,36751510,01/12/1/2/2/0046,Tochukwu Hospital,,2000-03-05,Private,Secondary,,,Operational,,,2019-05-23 16:10:03,2019-05-30 12:57:39
Abia,Ugwunagbo,Unknown,39295711,01/12/1/2/2/0022,Tochukwu Hospital Asa Umunka,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Ukwa East,Akwete Ohandu,75304035,01/13/1/2/2/0052,ab Father Farm Clinics Akwete,,2020-05-20,Private,Secondary,7.36,4.88741,Operational,Registered,Licensed,2020-05-20 13:33:45,2020-05-27 16:51:14
Abia,Ukwa East,Azumini,35480683,01/13/1/2/2/0001,Cottage Hospital,,1961-04-08,Private,Secondary,7.47806955,4.94343965,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-03-24 19:17:49
Abia,Ukwa East,Obohia,58856496,01/13/1/2/2/0049,Father Farm Clinic,,1997-02-07,Private,Secondary,,,Operational,Registered,Licensed,2020-03-20 12:23:46,2020-06-10 12:42:43
Abia,Ukwa West,Ipu East,33633122,01/14/1/1/2/0002,ab Denokem Hospital,,1996-04-05,Private,Secondary,,,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-22 13:25:12
Abia,Ukwa West,Oza-Ukwu II,49274258,01/14/1/2/1/0052,ab General Hospital Okekpe,,1978-08-02,Public,Secondary,7.32558,4.90794,Operational,Not Applicable,Not Applicable,2019-08-02 10:48:47,2020-05-22 13:28:28
Abia,Ukwa West,Ipu East,61653560,01/14/1/2/2/0046,ab Stepping stone Hospital,,2019-05-09,Private,Secondary,7.26435,4.94971,Operational,,,2019-05-09 08:09:47,2020-05-22 13:33:20
Abia,Ukwa West,Ipu East,74948109,01/14/1/2/2/0047,AHAOMA CLINIC,,2019-05-09,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 09:03:30,2019-05-09 09:51:58
Abia,Ukwa West,Obuzor,60258702,01/14/1/2/1/0045,Army barracks,,2011-12-06,Public,Secondary,,,Operational,Registered,Licensed,2019-05-09 14:38:03,2019-05-09 14:56:11
Abia,Ukwa West,Ipu West,83632364,01/14/1/2/2/0049,Glory of God Hospital,,1995-05-09,Private,Secondary,7.20701,4.96976,Operational,Registered,Licensed,2019-05-09 09:14:17,2020-05-22 14:19:46
Abia,Ukwa West,Ipu West,34272030,01/14/1/2/2/0059,GLORY OF GOD HOSPITAL,,2009-03-07,Private,Secondary,7.20701,4.96976,Operational,Registered,Licensed,2019-08-02 11:41:43,2019-08-09 11:02:40
Abia,Ukwa West,Ipu West,81067012,01/14/1/1/1/0018,Owaza Cottage Hospital,,1983-02-05,Public,Secondary,7.22945,4.96112,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-09 12:29:34
Abia,Umuahia North,Urban 4,56354803,01/15/1/2/2/0095,ABBA SPECIALIST HOSPITAL,,2013-06-04,Private,Secondary,7.4941,5.5255,Operational,Registered,Licensed,2019-05-09 10:27:41,2019-05-09 13:02:28
Abia,Umuahia North,Urban 5,41336403,01/15/1/2/2/0089,AL-PRINCE HOSPITAL,,2011-11-12,Private,Secondary,7.4978,5.50208,Operational,Registered,Licensed,2019-05-09 10:19:24,2019-05-29 22:03:46
Abia,Umuahia North,Urban 4,28299696,01/15/1/1/1/0008,All Saint Maternity And Clinic,,2002-07-12,Private,Secondary,7.49567,5.53208,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-09 14:43:08
Abia,Umuahia North,Urban 2,82746954,01/15/1/2/2/0101,AMAZING GRACE CLINIC,,2011-11-11,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 10:07:37,2019-05-09 14:53:38
Abia,Umuahia North,Urban 2,59972292,01/15/1/2/2/0002,Anaelechi Hospital & Maternity,,,Private,Secondary,7.45956,5.47707,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Urban 5,54917618,01/15/1/2/2/0001,Chidiadi Access Hospital,,2014-04-12,Private,Secondary,7.498718261,5.514282227,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 12:14:54
Abia,Umuahia North,Unknown,46031868,01/15/1/2/2/0003,Chidinma Specialist Hospital,,,Private,Secondary,7.49397,5.54154,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Urban 4,56628180,01/15/1/2/2/0097,CHRIST SPEACIALIST HOSPITAL,,2012-02-02,Private,Secondary,7.4986,5.5401,Operational,Registered,Licensed,2019-05-09 10:23:34,2019-05-09 14:56:43
Abia,Umuahia North,Unknown,80602249,01/15/1/2/2/0004,Christiana Dental Hospital,,,Private,Secondary,7.496216297,5.526267886,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Unknown,71462757,01/15/1/2/2/0005,Chukwuebuka Hospital,,,Private,Secondary,7.49611844,5.52440829,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Urban 4,43572710,01/15/1/2/2/0090,CONQUEST HOSPITAL& MATERNITY,,2015-11-11,Private,Secondary,7.4912,5.5125,Operational,Registered,Licensed,2019-05-09 09:31:17,2019-05-09 14:56:53
Abia,Umuahia North,Urban 2,84587984,01/15/1/2/2/0102,FAMILY CLINIC,,2012-08-02,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 10:12:25,2019-05-09 15:01:36
Abia,Umuahia North,Urban 4,48674768,01/15/1/2/2/0093,FOUNTAINS HOSPITAL,,2011-12-06,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 08:42:11,2019-05-09 15:01:47
Abia,Umuahia North,Urban 5,64600891,01/15/1/2/2/0110,GOD'S GIFT CLINIC,,2017-02-06,Private,Secondary,7.4994,05.50174,Operational,Registered,Licensed,2019-05-28 15:36:25,2019-05-30 12:30:21
Abia,Umuahia North,Unknown,51718610,01/15/1/2/2/0007,Grace Land Specialist Hospital,,,Private,Secondary,7.49876,5.53773,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Unknown,29877687,01/15/1/2/2/0008,Healing Cross Hospital,,,Private,Secondary,7.508300782,5.539123535,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Urban 5,53604965,01/15/1/2/2/0094,HOSSONNA SPEACIALIST HOSPITAL,,2014-02-03,Private,Secondary,7.4956649,5.51388,Operational,Registered,Licensed,2019-05-09 09:56:30,2019-05-30 12:33:59
Abia,Umuahia North,Urban 5,44333214,01/15/1/2/2/0092,IHUNNA ENYINNA SPEACIALIST HOSPITAL,,2019-05-09,Private,Secondary,7.49652,5.50693,Operational,Registered,Licensed,2019-05-09 09:51:39,2019-05-30 12:53:09
Abia,Umuahia North,Urban 5,55963366,01/15/1/2/2/0108,IVORY MEDICAL CLINIC /MATERNITY,,2013-01-07,Private,Secondary,7.49945,05.49961,Operational,Registered,Licensed,2019-05-28 15:18:30,2019-05-30 12:35:59
Abia,Umuahia North,Urban 2,86201607,01/15/1/2/2/0103,LIFE GATE HOSPITAL,,2013-09-12,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 10:03:49,2019-05-09 15:21:20
Abia,Umuahia North,Urban 2,31792007,01/15/1/2/2/0087,MARANATHA HOSPITAL,,2000-04-02,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 09:08:48,2019-05-09 15:26:47
Abia,Umuahia North,Urban 4,66300591,01/15/1/2/2/0099,MARGARET HOSPITAL,,2000-01-01,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 09:44:50,2019-05-09 15:19:46
Abia,Umuahia North,Unknown,45128279,01/15/1/2/2/0010,Nkenna Hospital,,,Private,Secondary,7.495300293,5.524475098,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Unknown,64176787,01/15/1/2/2/0011,Omega Hospital,,,Private,Secondary,7.492126465,5.536682128,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Urban 5,77256992,01/15/1/2/2/0109,OSINACHI MEDICAL CLINIC,,2014-12-11,Private,Secondary,7.4984,05.50246,Operational,Registered,Licensed,2019-05-28 15:27:19,2019-05-30 12:47:25
Abia,Umuahia North,Nkwoegwu,80821860,01/15/1/2/2/0012,Our Lady Of Apostle Maternity Clinic,,,Private,Secondary,7.45739,5.56772,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Afaraukwu,21794449,01/15/1/2/2/0086,OVERCOMER CLINIC,,2012-01-01,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 09:04:02,2019-05-09 16:12:41
Abia,Umuahia North,Urban 4,19014240,01/15/1/2/1/0086,POLICE CLINIC,,2011-02-08,Public,Secondary,,,Operational,Registered,Licensed,2019-05-09 09:36:03,2020-05-27 17:44:45
Abia,Umuahia North,Urban 2,56378972,01/15/1/2/2/0096,PPFN,,2000-01-01,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 09:41:26,2019-05-09 18:01:43
Abia,Umuahia North,Urban 4,44087902,01/15/1/2/2/0091,QUICK HEALTH SPEACIALIST,,2010-10-12,Private,Secondary,7.5026,5.5197,Operational,Registered,Licensed,2019-05-09 09:26:03,2019-05-09 16:18:02
Abia,Umuahia North,Ndume,65928366,01/15/1/2/2/0098,RESTORATION SPECIALIST HOSPITAL,,2012-11-05,Private,Secondary,7.5248,5.524,Operational,Registered,Licensed,2019-05-09 09:20:31,2019-05-09 16:13:11
Abia,Umuahia North,Urban 4,74135946,01/15/1/2/2/0100,ST VINCENT GRACE HOSPITAL,,2006-04-02,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 08:56:58,2019-05-09 16:19:13
Abia,Umuahia North,Unknown,21620951,01/15/1/2/2/0014,Sunshine Hospital,,,Private,Secondary,7.50165394,5.5145857,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Urban 5,15948173,01/15/1/1/2/0028,Uche Medicare,,2005-03-10,Private,Secondary,7.499084473,5.515075683,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-05-30 12:44:02
Abia,Umuahia North,Urban 2,40252490,01/15/1/2/2/0088,UWAOMA HOSPITAL,,2012-11-05,Private,Secondary,,,Operational,Registered,Licensed,2019-05-09 09:59:40,2019-05-15 13:50:59
Abia,Umuahia North,Urban 2,84935074,01/15/1/2/2/0015,Zenith Hospital,,,Private,Secondary,7.49686669,5.53959586,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia South,Ezeleke,84874094,01/16/1/2/1/0001,Amachara General Hospital,,,Public,Secondary,7.45655,5.54043,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia South,Ubakala B,70617452,01/16/1/2/2/0002,Ijeoma Hospital,,2020-05-01,Private,Secondary,7.441064715,5.477129817,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-05-27 08:19:17
Abia,Umuahia South,Ubakala A,63153499,01/16/1/2/2/0003,S.D.A Hospital,,2020-05-01,Private,Secondary,7.439991832,5.475026965,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-06-23 15:32:34
Abia,Umuahia South,Ubakala A,17537592,01/16/1/2/2/0004,St. Charles Hospital,,,Private,Secondary,7.444885254,5.472717285,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia South,Ahiaukwu A,70139269,01/16/1/2/2/0005,Vinific Hospital,,2020-05-01,Private,Secondary,7.49825,5.50251,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-06-10 12:47:35
Abia,Umuahia South,Ubakala A,40468283,01/16/1/2/2/0006,Zenith Hospital,,2020-05-01,Private,Secondary,7.43516,5.47283,Operational,Unknown,Unknown,2018-01-01 01:01:01,2020-05-30 10:12:04
Abia,Umunneochi,Amuda,49850102,01/17/1/2/2/0001,Amuda General Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umunneochi,Obinurulo/Obigu Lomara,15493858,01/17/1/2/2/0002,Life Hospital,,,Private,Secondary,7.357910156,5.932128906,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umunneochi,Unknown,61670356,01/17/1/2/2/0004,Yava Hospital,,,Private,Secondary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Aba South,Unknown,26440645,01/02/1/3/2/0001,Afoma Specialist Hospital,,,Private,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Obi Ngwa,Mgboko Amiri,53771433,01/09/1/3/1/0060,HOSPITAL MANAGEMENT BOARD,,2014-05-28,Public,Tertiary,7.387056,5.18492,Operational,Registered,Licensed,2019-05-09 17:56:13,2019-10-02 08:38:28
Abia,Obi Ngwa,Abayi 2,16579528,01/09/1/3/2/0001,Orienze Spec. Hospital,,2010-06-19,Private,Tertiary,7.47655,5.13414,Operational,Registered,Licensed,2018-01-01 01:01:01,2019-10-02 08:38:59
Abia,Osisioma Ngwa,Amasator,12493701,01/11/1/3/1/0001,Abia State University Teaching Hospital,,,Public,Tertiary,,,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Unknown,79026434,01/15/1/3/1/0001,Abia State Specialist Hospital & Diagnostic Centre,,,Public,Tertiary,7.49292194,5.52087004,Operational,Unknown,Unknown,2018-01-01 01:01:01,2018-01-01 01:01:01
Abia,Umuahia North,Urban 1,41321760,01/15/1/3/1/0002,Federal Medical Centre Umuahia,,1976-12-01,Public,Tertiary,7.49409754,5.5221554,Operational,Registered,Licensed,2018-01-01 01:01:01,2020-05-27 17:10:45
